5241, 283.4315, 36.9717, 34897, 5231, 307, 44, 13429
4217, 229.6332, -47.8754, 34900, 4237, 232, 53, 13473
4237, 230.5336, -47.9284, 34900, 4217, 231, 55, 13526
1291, 76.9574, -12.593, 34960, 1283, 288, 48, 13581
2823, 144.1058, -48.7512, 34972, 2826, 235, 63, 13629
2826, 144.2056, -49.3548, 34972, 2823, 234, 63, 13692
2699, 138.127, -43.6132, 35022, 2705, 237, 68, 13755
2705, 138.5341, -44.1458, 35022, 2699, 236, 68, 13823
2402, 124.4423, -36.0676, 35249, 2409, 239, 74, 13891
2409, 124.6382, -36.6589, 35249, 2402, 238, 77, 13965
1568, 88.0975, 19.8678, 35276, 1584, 241, 61, 14042
1584, 88.7362, 19.7496, 35276, 1568, 240, 62, 14103
2300, 119.2408, -43.5004, 35285, 2305, 243, 93, 14165
2305, 119.3267, -44.1098, 35285, 2300, 242, 85, 14258
2811, 143.4354, -49.005, 35310, 2826, 235, 66, 14343
6222, 333.457, 63.1623, 35318, 6243, 298, 58, 14409
3521, 187.4759, -56.5249, 35383, 3531, 469, 75, 14467
3462, 184.3902, -67.9608, 35457, 3482, 462, 81, 14542
3687, 198.0731, -59.9207, 35477, 3666, 319, 68, 14623
6347, 340.6677, -46.8846, 35486, 6355, 563, 35, 14691
2035, 108.5634, -26.3525, 35492, 2022, 683, 78, 14726
3472, 185.0733, 26.002, 35545, 3473, 705, 27, 14804
3091, 160.669, -59.2157, 35695, 3079, 50, 90, 14831
1577, 88.595, 20.2757, 35729, 1568, 240, 61, 14921
6110, 326.8553, 60.6927, 35935, 6116, 255, 62, 14982
6116, 327.3292, 61.2727, 35935, 6110, 254, 59, 15044
1458, 83.8465, -4.8384, 35951, 1481, 599, 77, 15103
14, 0.96525, 66.7121, 36057, 12, 1113, 42, 15180
5600, 300.0962, -66.9502, 36181, 5634, 259, 37, 15222
5634, 301.396, -67.3238, 36181, 5600, 258, 39, 15259
499, 32.3559, 25.9398, 36358, 493, 397, 38, 15298
5873, 314.1449, 44.9247, 36409, 5858, 476, 58, 15336
1036, 64.8589, 21.1421, 36434, 1037, 263, 72, 15394
1037, 64.9031, 21.7733, 36434, 1036, 262, 75, 15466
590, 38.7672, 7.4705, 36450, 594, 560, 28, 15541
4834, 262.691, -37.2959, 36483, 4829, 854, 61, 15569
1820, 98.8509, -36.7798, 36484, 1813, 549, 54, 15630
2026, 108.1393, -46.7588, 36515, 2054, 268, 60, 15684
2054, 109.0645, -46.7744, 36515, 2026, 267, 60, 15744
2721, 139.096, -44.2657, 36605, 2718, 525, 70, 15804
